hero_names,power,present
Blue Beetle,Terrakinesis,FALSE
Blue Beetle II,Terrakinesis,FALSE
Blue Beetle III,Terrakinesis,FALSE
Blue Streak,Terrakinesis,FALSE
Boba Fett,Terrakinesis,FALSE
Bomb Queen,Terrakinesis,FALSE
Boom-Boom,Terrakinesis,FALSE
Booster Gold,Terrakinesis,FALSE
Box IV,Terrakinesis,FALSE
Bradley,Terrakinesis,FALSE
Brainiac,Terrakinesis,FALSE
Brainiac 5,Terrakinesis,FALSE
Brother Voodoo,Terrakinesis,FALSE
Brundlefly,Terrakinesis,FALSE
Buffy,Terrakinesis,FALSE
Bullseye,Terrakinesis,FALSE
Bumblebee,Terrakinesis,FALSE
Bumbleboy,Terrakinesis,FALSE
Bushido,Terrakinesis,FALSE
Cable,Terrakinesis,FALSE
Callisto,Terrakinesis,FALSE
Cameron Hicks,Terrakinesis,FALSE
Cannonball,Terrakinesis,FALSE
Captain America,Terrakinesis,FALSE
Captain Atom,Terrakinesis,FALSE
Captain Britain,Terrakinesis,FALSE
Captain Cold,Terrakinesis,FALSE
Captain Epic,Terrakinesis,FALSE
Captain Hindsight,Terrakinesis,FALSE
Captain Marvel,Terrakinesis,FALSE
Captain Marvel II,Terrakinesis,FALSE
Captain Midnight,Terrakinesis,FALSE
Captain Planet,Terrakinesis,TRUE
Captain Universe,Terrakinesis,FALSE
Carnage,Terrakinesis,FALSE
Cat,Terrakinesis,FALSE
Catwoman,Terrakinesis,FALSE
Century,Terrakinesis,FALSE
Cerebra,Terrakinesis,FALSE
Chamber,Terrakinesis,FALSE
Chameleon,Terrakinesis,FALSE
Changeling,Terrakinesis,FALSE
Cheetah,Terrakinesis,FALSE
Cheetah II,Terrakinesis,FALSE
Cheetah III,Terrakinesis,FALSE
Chromos,Terrakinesis,FALSE
Chuck Norris,Terrakinesis,FALSE
Citizen Steel,Terrakinesis,FALSE
Claire Bennet,Terrakinesis,FALSE
Clayface,Terrakinesis,FALSE
Cloak,Terrakinesis,FALSE
Cogliostro,Terrakinesis,FALSE
Colossus,Terrakinesis,FALSE
Concrete,Terrakinesis,FALSE
Copycat,Terrakinesis,FALSE
Cottonmouth,Terrakinesis,FALSE
Crimson Crusader,Terrakinesis,FALSE
Crimson Dynamo,Terrakinesis,FALSE
Crystal,Terrakinesis,FALSE
Curse,Terrakinesis,FALSE
Cy-Gor,Terrakinesis,FALSE
Cyborg,Terrakinesis,FALSE
Cyborg Superman,Terrakinesis,FALSE
Cyclops,Terrakinesis,FALSE
DL Hawkins,Terrakinesis,FALSE
Dagger,Terrakinesis,FALSE
Daphne Powell,Terrakinesis,FALSE
Daredevil,Terrakinesis,FALSE
Darkhawk,Terrakinesis,FALSE
Darkman,Terrakinesis,FALSE
Darkseid,Terrakinesis,FALSE
Darkstar,Terrakinesis,FALSE
Darth Maul,Terrakinesis,FALSE
Darth Vader,Terrakinesis,FALSE
Dash,Terrakinesis,FALSE
Data,Terrakinesis,FALSE
Dazzler,Terrakinesis,FALSE
Deadman,Terrakinesis,FALSE
Deadpool,Terrakinesis,FALSE
Deadshot,Terrakinesis,FALSE
Deathlok,Terrakinesis,FALSE
Deathstroke,Terrakinesis,FALSE
Dementor,Terrakinesis,FALSE
Demogoblin,Terrakinesis,FALSE
Destroyer,Terrakinesis,FALSE
Diamondback,Terrakinesis,FALSE
Doc Samson,Terrakinesis,FALSE
Doctor Doom,Terrakinesis,FALSE
Doctor Doom II,Terrakinesis,FALSE
Doctor Fate,Terrakinesis,FALSE
Doctor Octopus,Terrakinesis,FALSE
Doctor Poison,Terrakinesis,FALSE
Doctor Strange,Terrakinesis,FALSE
Domino,Terrakinesis,FALSE
Donatello,Terrakinesis,FALSE
Donna Troy,Terrakinesis,FALSE
Doomsday,Terrakinesis,FALSE
Doppelganger,Terrakinesis,FALSE
Dormammu,Terrakinesis,FALSE
Dr Manhattan,Terrakinesis,FALSE
Drax the Destroyer,Terrakinesis,FALSE
Ego,Terrakinesis,FALSE
Elastigirl,Terrakinesis,FALSE
Electro,Terrakinesis,FALSE
Elektra,Terrakinesis,FALSE
Elle Bishop,Terrakinesis,FALSE
Elongated Man,Terrakinesis,FALSE
Emma Frost,Terrakinesis,FALSE
Enchantress,Terrakinesis,FALSE
Energy,Terrakinesis,FALSE
Ethan Hunt,Terrakinesis,FALSE
Etrigan,Terrakinesis,FALSE
Evil Deadpool,Terrakinesis,FALSE
Evilhawk,Terrakinesis,FALSE
Exodus,Terrakinesis,FALSE
Fabian Cortez,Terrakinesis,FALSE
Falcon,Terrakinesis,FALSE
Fallen One II,Terrakinesis,FALSE
Faora,Terrakinesis,FALSE
Feral,Terrakinesis,FALSE
Fighting Spirit,Terrakinesis,FALSE
Fin Fang Foom,Terrakinesis,FALSE
Fire,Terrakinesis,FALSE
Firebird,Terrakinesis,FALSE
Firelord,Terrakinesis,FALSE
Firestar,Terrakinesis,FALSE
Firestorm,Terrakinesis,FALSE
Flash,Terrakinesis,FALSE
Flash Gordon,Terrakinesis,FALSE
Flash II,Terrakinesis,FALSE
Flash III,Terrakinesis,FALSE
Flash IV,Terrakinesis,FALSE
Forge,Terrakinesis,FALSE
Franklin Richards,Terrakinesis,FALSE
Frenzy,Terrakinesis,FALSE
Frigga,Terrakinesis,FALSE
Galactus,Terrakinesis,FALSE
Gambit,Terrakinesis,FALSE
Gamora,Terrakinesis,FALSE
Garbage Man,Terrakinesis,FALSE
Gary Bell,Terrakinesis,FALSE
General Zod,Terrakinesis,FALSE
Genesis,Terrakinesis,FALSE
Ghost Rider,Terrakinesis,FALSE
Ghost Rider II,Terrakinesis,FALSE
Giganta,Terrakinesis,FALSE
Gladiator,Terrakinesis,FALSE
Goblin Queen,Terrakinesis,FALSE
Godzilla,Terrakinesis,FALSE
Gog,Terrakinesis,FALSE
Goku,Terrakinesis,FALSE
Goliath IV,Terrakinesis,FALSE
Gorilla Grodd,Terrakinesis,FALSE
Granny Goodness,Terrakinesis,FALSE
Gravity,Terrakinesis,FALSE
Greedo,Terrakinesis,FALSE
Green Arrow,Terrakinesis,FALSE
Green Goblin,Terrakinesis,FALSE
Green Goblin II,Terrakinesis,FALSE
Green Goblin III,Terrakinesis,FALSE
Green Goblin IV,Terrakinesis,FALSE
Groot,Terrakinesis,FALSE
Guy Gardner,Terrakinesis,FALSE
Hal Jordan,Terrakinesis,FALSE
Han Solo,Terrakinesis,FALSE
Hancock,Terrakinesis,FALSE
Harley Quinn,Terrakinesis,FALSE
Harry Potter,Terrakinesis,FALSE
Havok,Terrakinesis,FALSE
Hawk,Terrakinesis,FALSE
Hawkeye,Terrakinesis,FALSE
Hawkeye II,Terrakinesis,FALSE
Hawkgirl,Terrakinesis,FALSE
Hawkman,Terrakinesis,FALSE
Heat Wave,Terrakinesis,FALSE
Hela,Terrakinesis,FALSE
Hellboy,Terrakinesis,FALSE
Hellcat,Terrakinesis,FALSE
Hellgramite,Terrakinesis,FALSE
Hellstorm,Terrakinesis,FALSE
Hercules,Terrakinesis,FALSE
Hiro Nakamura,Terrakinesis,FALSE
Hit-Girl,Terrakinesis,FALSE
Hobgoblin,Terrakinesis,FALSE
Hollow,Terrakinesis,FALSE
Hope Summers,Terrakinesis,FALSE
Hulk,Terrakinesis,FALSE
Human Torch,Terrakinesis,FALSE
Huntress,Terrakinesis,FALSE
Husk,Terrakinesis,FALSE
Hybrid,Terrakinesis,FALSE
Hydro-Man,Terrakinesis,FALSE
Hyperion,Terrakinesis,FALSE
Iceman,Terrakinesis,FALSE
Impulse,Terrakinesis,FALSE
Indiana Jones,Terrakinesis,FALSE
Indigo,Terrakinesis,FALSE
Ink,Terrakinesis,FALSE
Invisible Woman,Terrakinesis,FALSE
Iron Fist,Terrakinesis,FALSE
Iron Man,Terrakinesis,FALSE
Iron Monger,Terrakinesis,FALSE
Isis,Terrakinesis,FALSE
JJ Powell,Terrakinesis,FALSE
Jack of Hearts,Terrakinesis,FALSE
Jack-Jack,Terrakinesis,FALSE
James Bond,Terrakinesis,FALSE
James T. Kirk,Terrakinesis,FALSE
Jar Jar Binks,Terrakinesis,FALSE
Jason Bourne,Terrakinesis,FALSE
Jean Grey,Terrakinesis,FALSE
Jean-Luc Picard,Terrakinesis,FALSE
Jennifer Kale,Terrakinesis,FALSE
Jessica Cruz,Terrakinesis,FALSE
Jessica Jones,Terrakinesis,FALSE
Jim Powell,Terrakinesis,FALSE
Johann Krauss,Terrakinesis,FALSE
John Constantine,Terrakinesis,FALSE
John Stewart,Terrakinesis,FALSE
John Wraith,Terrakinesis,FALSE
Joker,Terrakinesis,FALSE
Jolt,Terrakinesis,FALSE
Jubilee,Terrakinesis,FALSE
Judge Dredd,Terrakinesis,FALSE
Juggernaut,Terrakinesis,FALSE
Junkpile,Terrakinesis,FALSE
Justice,Terrakinesis,FALSE
K-2SO,Terrakinesis,FALSE
Kang,Terrakinesis,FALSE
Karate Kid,Terrakinesis,FALSE
Kathryn Janeway,Terrakinesis,FALSE
Katniss Everdeen,Terrakinesis,FALSE
Kevin 11,Terrakinesis,FALSE
Kick-Ass,Terrakinesis,FALSE
Kid Flash,Terrakinesis,FALSE
Killer Croc,Terrakinesis,FALSE
Killer Frost,Terrakinesis,FALSE
Kilowog,Terrakinesis,FALSE
King Kong,Terrakinesis,FALSE
King Shark,Terrakinesis,FALSE
Klaw,Terrakinesis,FALSE
Kool-Aid Man,Terrakinesis,FALSE
Kraven II,Terrakinesis,FALSE
Kraven the Hunter,Terrakinesis,FALSE
Krypto,Terrakinesis,FALSE
Kyle Rayner,Terrakinesis,FALSE
Kylo Ren,Terrakinesis,FALSE
Lady Bullseye,Terrakinesis,FALSE
Lady Deathstrike,Terrakinesis,FALSE
Lara Croft,Terrakinesis,FALSE
Leader,Terrakinesis,FALSE
Leech,Terrakinesis,FALSE
Legion,Terrakinesis,FALSE
Leonardo,Terrakinesis,FALSE
Lex Luthor,Terrakinesis,FALSE
Light Lass,Terrakinesis,FALSE
Lightning Lad,Terrakinesis,FALSE
Lightning Lord,Terrakinesis,FALSE
Little Epic,Terrakinesis,FALSE
Living Brain,Terrakinesis,FALSE
Living Tribunal,Terrakinesis,FALSE
Liz Sherman,Terrakinesis,FALSE
Lizard,Terrakinesis,FALSE
Lobo,Terrakinesis,FALSE
Loki,Terrakinesis,FALSE
Longshot,Terrakinesis,FALSE
Lord Voldemort,Terrakinesis,FALSE
Luke Cage,Terrakinesis,FALSE
Luke Campbell,Terrakinesis,FALSE
Luke Skywalker,Terrakinesis,FALSE
Luna,Terrakinesis,FALSE
Lyja,Terrakinesis,FALSE
MODOK,Terrakinesis,FALSE
Mach-IV,Terrakinesis,FALSE
Machine Man,Terrakinesis,FALSE
Magneto,Terrakinesis,FALSE
Magog,Terrakinesis,FALSE
Magus,Terrakinesis,FALSE
Man of Miracles,Terrakinesis,FALSE
Man-Bat,Terrakinesis,FALSE
Man-Thing,Terrakinesis,FALSE
Man-Wolf,Terrakinesis,FALSE
Mandarin,Terrakinesis,FALSE
Mantis,Terrakinesis,FALSE
Martian Manhunter,Terrakinesis,FALSE
Marvel Girl,Terrakinesis,FALSE
Master Brood,Terrakinesis,FALSE
Master Chief,Terrakinesis,FALSE
Match,Terrakinesis,FALSE
Matt Parkman,Terrakinesis,FALSE
Maverick,Terrakinesis,FALSE
Maxima,Terrakinesis,FALSE
Maya Herrera,Terrakinesis,FALSE
Medusa,Terrakinesis,FALSE
Meltdown,Terrakinesis,FALSE
Mephisto,Terrakinesis,FALSE
Mera,Terrakinesis,FALSE
Metallo,Terrakinesis,FALSE
Metamorpho,Terrakinesis,FALSE
Metron,Terrakinesis,FALSE
Micah Sanders,Terrakinesis,FALSE
Michelangelo,Terrakinesis,FALSE
Micro Lad,Terrakinesis,FALSE
Mimic,Terrakinesis,FALSE
Minna Murray,Terrakinesis,FALSE
Misfit,Terrakinesis,FALSE
Miss Martian,Terrakinesis,FALSE
Mister Fantastic,Terrakinesis,FALSE
Mister Freeze,Terrakinesis,FALSE
Mister Knife,Terrakinesis,FALSE
Mister Mxyzptlk,Terrakinesis,FALSE
Mister Sinister,Terrakinesis,FALSE
Mockingbird,Terrakinesis,FALSE
Mohinder Suresh,Terrakinesis,FALSE
Molten Man,Terrakinesis,FALSE
Monarch,Terrakinesis,FALSE
Monica Dawson,Terrakinesis,FALSE
Moon Knight,Terrakinesis,FALSE
Moonstone,Terrakinesis,FALSE
Morlun,Terrakinesis,FALSE
Moses Magnum,Terrakinesis,FALSE
Mr Immortal,Terrakinesis,FALSE
Mr Incredible,Terrakinesis,FALSE
Ms Marvel II,Terrakinesis,FALSE
Multiple Man,Terrakinesis,FALSE
Mysterio,Terrakinesis,FALSE
Mystique,Terrakinesis,FALSE
Namor,Terrakinesis,FALSE
Namora,Terrakinesis,FALSE
Namorita,Terrakinesis,FALSE
Naruto Uzumaki,Terrakinesis,FALSE
Nathan Petrelli,Terrakinesis,FALSE
Nebula,Terrakinesis,FALSE
Negasonic Teenage Warhead,Terrakinesis,FALSE
Nick Fury,Terrakinesis,FALSE
Nightcrawler,Terrakinesis,FALSE
Nightwing,Terrakinesis,FALSE
Niki Sanders,Terrakinesis,FALSE
Nina Theroux,Terrakinesis,FALSE
Northstar,Terrakinesis,FALSE
Nova,Terrakinesis,FALSE
Odin,Terrakinesis,FALSE
Offspring,Terrakinesis,FALSE
Omniscient,Terrakinesis,FALSE
One Punch Man,Terrakinesis,FALSE
One-Above-All,Terrakinesis,FALSE
Onslaught,Terrakinesis,FALSE
Oracle,Terrakinesis,FALSE
Orion,Terrakinesis,FALSE
Osiris,Terrakinesis,FALSE
Overtkill,Terrakinesis,FALSE
Ozymandias,Terrakinesis,FALSE
Parademon,Terrakinesis,FALSE
Peek-a-Boo,Terrakinesis,FALSE
Penance II,Terrakinesis,FALSE
Penguin,Terrakinesis,FALSE
Peter Petrelli,Terrakinesis,FALSE
Phantom,Terrakinesis,FALSE
Phantom Girl,Terrakinesis,FALSE
Phoenix,Terrakinesis,FALSE
Plantman,Terrakinesis,FALSE
Plastic Man,Terrakinesis,FALSE
Plastique,Terrakinesis,FALSE
Poison Ivy,Terrakinesis,FALSE
Polaris,Terrakinesis,FALSE
Power Girl,Terrakinesis,FALSE
Predator,Terrakinesis,FALSE
Professor X,Terrakinesis,FALSE
Professor Zoom,Terrakinesis,FALSE
Proto-Goblin,Terrakinesis,FALSE
Psylocke,Terrakinesis,FALSE
Punisher,Terrakinesis,FALSE
Purple Man,Terrakinesis,FALSE
Pyro,Terrakinesis,FALSE
Q,Terrakinesis,FALSE
Quantum,Terrakinesis,FALSE
Queen Hippolyta,Terrakinesis,FALSE
Question,Terrakinesis,FALSE
Quicksilver,Terrakinesis,FALSE
Quill,Terrakinesis,FALSE
Ra's Al Ghul,Terrakinesis,FALSE
Rachel Pirzad,Terrakinesis,FALSE
Rambo,Terrakinesis,FALSE
Raphael,Terrakinesis,FALSE
Raven,Terrakinesis,FALSE
Ray,Terrakinesis,FALSE
Razor-Fist II,Terrakinesis,FALSE
Reactron,Terrakinesis,FALSE
Red Arrow,Terrakinesis,FALSE
Red Hood,Terrakinesis,FALSE
Red Hulk,Terrakinesis,FALSE
Red Mist,Terrakinesis,FALSE
Red Robin,Terrakinesis,FALSE
Red Skull,Terrakinesis,FALSE
Red Tornado,Terrakinesis,FALSE
Redeemer II,Terrakinesis,FALSE
Redeemer III,Terrakinesis,FALSE
Rey,Terrakinesis,FALSE
Rhino,Terrakinesis,FALSE
Rick Flag,Terrakinesis,FALSE
Riddler,Terrakinesis,FALSE
Rip Hunter,Terrakinesis,FALSE
Ripcord,Terrakinesis,FALSE
Robin,Terrakinesis,FALSE
Robin II,Terrakinesis,FALSE
Robin III,Terrakinesis,FALSE
Robin V,Terrakinesis,FALSE
Robin VI,Terrakinesis,FALSE
Rocket Raccoon,Terrakinesis,FALSE
Rogue,Terrakinesis,FALSE
Rorschach,Terrakinesis,FALSE
SHDB,Terrakinesis,FALSE
Sabretooth,Terrakinesis,FALSE
Sage,Terrakinesis,FALSE
Sandman,Terrakinesis,FALSE
Sasquatch,Terrakinesis,FALSE
Sauron,Terrakinesis,FALSE
Savage Dragon,Terrakinesis,FALSE
Scarecrow,Terrakinesis,FALSE
Scarlet Spider,Terrakinesis,FALSE
Scarlet Spider II,Terrakinesis,FALSE
Scarlet Witch,Terrakinesis,FALSE
Scorpia,Terrakinesis,FALSE
Scorpion,Terrakinesis,FALSE
Sebastian Shaw,Terrakinesis,FALSE
Sentry,Terrakinesis,FALSE
Shadow King,Terrakinesis,FALSE
Shadow Lass,Terrakinesis,FALSE
Shadowcat,Terrakinesis,FALSE
Shang-Chi,Terrakinesis,FALSE
Shatterstar,Terrakinesis,FALSE
She-Hulk,Terrakinesis,FALSE
She-Thing,Terrakinesis,FALSE
Shocker,Terrakinesis,FALSE
Shriek,Terrakinesis,FALSE
Sif,Terrakinesis,FALSE
Silk,Terrakinesis,FALSE
Silk Spectre,Terrakinesis,FALSE
Silk Spectre II,Terrakinesis,FALSE
Silver Surfer,Terrakinesis,FALSE
Silverclaw,Terrakinesis,FALSE
Simon Baz,Terrakinesis,FALSE
Sinestro,Terrakinesis,FALSE
Siren,Terrakinesis,FALSE
Siren II,Terrakinesis,FALSE
Siryn,Terrakinesis,FALSE
Skaar,Terrakinesis,FALSE
Snowbird,Terrakinesis,FALSE
Sobek,Terrakinesis,FALSE
Solomon Grundy,Terrakinesis,FALSE
Songbird,Terrakinesis,FALSE
Space Ghost,Terrakinesis,FALSE
Spawn,Terrakinesis,FALSE
Spectre,Terrakinesis,FALSE
Speedball,Terrakinesis,FALSE
Speedy,Terrakinesis,FALSE
Spider-Girl,Terrakinesis,FALSE
Spider-Gwen,Terrakinesis,FALSE
Spider-Man,Terrakinesis,FALSE
Spider-Woman,Terrakinesis,FALSE
Spider-Woman III,Terrakinesis,FALSE
Spider-Woman IV,Terrakinesis,FALSE
Spock,Terrakinesis,FALSE
Spyke,Terrakinesis,FALSE
Star-Lord,Terrakinesis,FALSE
Stardust,Terrakinesis,FALSE
Starfire,Terrakinesis,FALSE
Stargirl,Terrakinesis,FALSE
Static,Terrakinesis,FALSE
Steel,Terrakinesis,FALSE
Stephanie Powell,Terrakinesis,FALSE
Steppenwolf,Terrakinesis,FALSE
Storm,Terrakinesis,FALSE
Stormtrooper,Terrakinesis,FALSE
Stretch Armstrong,Terrakinesis,FALSE
Sunspot,Terrakinesis,FALSE
Superboy,Terrakinesis,FALSE
Superboy-Prime,Terrakinesis,FALSE
Supergirl,Terrakinesis,FALSE
Superman,Terrakinesis,FALSE
Swamp Thing,Terrakinesis,FALSE
Swarm,Terrakinesis,FALSE
Sylar,Terrakinesis,FALSE
Synch,Terrakinesis,FALSE
T-1000,Terrakinesis,FALSE
T-800,Terrakinesis,FALSE
T-850,Terrakinesis,FALSE
T-X,Terrakinesis,FALSE
TEST,Terrakinesis,FALSE
Taskmaster,Terrakinesis,FALSE
Tempest,Terrakinesis,FALSE
Thanos,Terrakinesis,FALSE
The Cape,Terrakinesis,FALSE
The Comedian,Terrakinesis,FALSE
Thing,Terrakinesis,FALSE
Thor,Terrakinesis,FALSE
Thor Girl,Terrakinesis,FALSE
Thunderbird,Terrakinesis,FALSE
Thunderbird III,Terrakinesis,FALSE
Thunderstrike,Terrakinesis,FALSE
Thundra,Terrakinesis,FALSE
Tiger Shark,Terrakinesis,FALSE
Tigra,Terrakinesis,FALSE
Tinkerer,Terrakinesis,FALSE
Titan,Terrakinesis,FALSE
Toad,Terrakinesis,FALSE
Tommy Clarke,Terrakinesis,FALSE
Toxin,Terrakinesis,FALSE
Tracy Strauss,Terrakinesis,FALSE
Trickster,Terrakinesis,FALSE
Trigon,Terrakinesis,FALSE
Triplicate Girl,Terrakinesis,FALSE
Triton,Terrakinesis,FALSE
Tyrant,Terrakinesis,FALSE
Ultragirl,Terrakinesis,FALSE
Ultron,Terrakinesis,FALSE
Utgard-Loki,Terrakinesis,FALSE
Valerie Hart,Terrakinesis,FALSE
Valkyrie,Terrakinesis,FALSE
Vanisher,Terrakinesis,FALSE
Vegeta,Terrakinesis,FALSE
Venom,Terrakinesis,FALSE
Venom II,Terrakinesis,FALSE
Venom III,Terrakinesis,FALSE
Venompool,Terrakinesis,FALSE
Vertigo II,Terrakinesis,FALSE
Vibe,Terrakinesis,FALSE
Vindicator,Terrakinesis,FALSE
Violator,Terrakinesis,FALSE
Violet Parr,Terrakinesis,FALSE
Vision,Terrakinesis,FALSE
Vixen,Terrakinesis,FALSE
Vulture,Terrakinesis,FALSE
Walrus,Terrakinesis,FALSE
War Machine,Terrakinesis,FALSE
Warlock,Terrakinesis,FALSE
Warp,Terrakinesis,FALSE
Warpath,Terrakinesis,FALSE
Wasp,Terrakinesis,FALSE
Watcher,Terrakinesis,FALSE
Weapon XI,Terrakinesis,FALSE
White Canary,Terrakinesis,FALSE
Wildfire,Terrakinesis,FALSE
Winter Soldier,Terrakinesis,FALSE
Wolfsbane,Terrakinesis,FALSE
Wolverine,Terrakinesis,FALSE
Wonder Girl,Terrakinesis,FALSE
Wonder Man,Terrakinesis,FALSE
Wonder Woman,Terrakinesis,FALSE
X-23,Terrakinesis,FALSE
X-Man,Terrakinesis,FALSE
Yellowjacket,Terrakinesis,FALSE
Yellowjacket II,Terrakinesis,FALSE
Ymir,Terrakinesis,FALSE
Yoda,Terrakinesis,FALSE
Zatanna,Terrakinesis,TRUE
Zoom,Terrakinesis,FALSE
3-D Man,Vision - Heat,FALSE
A-Bomb,Vision - Heat,FALSE
Abe Sapien,Vision - Heat,FALSE
Abin Sur,Vision - Heat,FALSE
Abomination,Vision - Heat,FALSE
Abraxas,Vision - Heat,FALSE
Absorbing Man,Vision - Heat,FALSE
Adam Monroe,Vision - Heat,FALSE
Adam Strange,Vision - Heat,FALSE
Agent Bob,Vision - Heat,FALSE
Agent Zero,Vision - Heat,FALSE
Air-Walker,Vision - Heat,FALSE
Ajax,Vision - Heat,FALSE
Alan Scott,Vision - Heat,FALSE
Alex Mercer,Vision - Heat,FALSE
Alex Woolsly,Vision - Heat,FALSE
Alien,Vision - Heat,FALSE
Allan Quatermain,Vision - Heat,FALSE
Amazo,Vision - Heat,TRUE
Ammo,Vision - Heat,FALSE
Ando Masahashi,Vision - Heat,FALSE
Angel,Vision - Heat,FALSE
Angel Dust,Vision - Heat,FALSE
Angel Salvadore,Vision - Heat,FALSE
Angela,Vision - Heat,FALSE
Animal Man,Vision - Heat,FALSE
Annihilus,Vision - Heat,FALSE
Ant-Man,Vision - Heat,FALSE
Ant-Man II,Vision - Heat,FALSE
Anti-Monitor,Vision - Heat,FALSE
Anti-Spawn,Vision - Heat,FALSE
Anti-Venom,Vision - Heat,FALSE
Apocalypse,Vision - Heat,FALSE
Aquababy,Vision - Heat,FALSE
Aqualad,Vision - Heat,FALSE
Aquaman,Vision - Heat,FALSE
Arachne,Vision - Heat,FALSE
Archangel,Vision - Heat,FALSE
Arclight,Vision - Heat,FALSE
Ardina,Vision - Heat,FALSE
Ares,Vision - Heat,FALSE
Ariel,Vision - Heat,FALSE
Armor,Vision - Heat,FALSE
Astro Boy,Vision - Heat,FALSE
Atlas,Vision - Heat,FALSE
Atom,Vision - Heat,FALSE
Atom Girl,Vision - Heat,FALSE
Atom II,Vision - Heat,FALSE
Atom III,Vision - Heat,FALSE
Atom IV,Vision - Heat,FALSE
Aurora,Vision - Heat,FALSE
Azazel,Vision - Heat,FALSE
Azrael,Vision - Heat,FALSE
Aztar,Vision - Heat,FALSE
Bananaman,Vision - Heat,FALSE
Bane,Vision - Heat,FALSE
Banshee,Vision - Heat,FALSE
Bantam,Vision - Heat,FALSE
Batgirl,Vision - Heat,FALSE
Batgirl IV,Vision - Heat,FALSE
Batgirl VI,Vision - Heat,FALSE
Batman,Vision - Heat,FALSE
Batman II,Vision - Heat,FALSE
Battlestar,Vision - Heat,FALSE
Batwoman V,Vision - Heat,FALSE
Beak,Vision - Heat,FALSE
Beast,Vision - Heat,FALSE
Beast Boy,Vision - Heat,FALSE
Ben 10,Vision - Heat,FALSE
Beta Ray Bill,Vision - Heat,FALSE
Beyonder,Vision - Heat,FALSE
Big Barda,Vision - Heat,FALSE
Big Daddy,Vision - Heat,FALSE
Big Man,Vision - Heat,FALSE
Bill Harken,Vision - Heat,FALSE
Billy Kincaid,Vision - Heat,FALSE
Binary,Vision - Heat,FALSE
Bionic Woman,Vision - Heat,FALSE
Bird-Brain,Vision - Heat,FALSE
Bird-Man,Vision - Heat,FALSE
Bird-Man II,Vision - Heat,FALSE
Birdman,Vision - Heat,FALSE
Bishop,Vision - Heat,FALSE
Bizarro,Vision - Heat,FALSE
Bizarro-Girl,Vision - Heat,FALSE
Black Abbott,Vision - Heat,FALSE
Black Adam,Vision - Heat,FALSE
Black Bolt,Vision - Heat,FALSE
Black Canary,Vision - Heat,FALSE
Black Cat,Vision - Heat,FALSE
Black Flash,Vision - Heat,FALSE
Black Knight III,Vision - Heat,FALSE
Black Lightning,Vision - Heat,FALSE
Black Mamba,Vision - Heat,FALSE
Black Manta,Vision - Heat,FALSE
Black Panther,Vision - Heat,FALSE
Black Vulcan,Vision - Heat,FALSE
Black Widow,Vision - Heat,FALSE
Blackout,Vision - Heat,FALSE
Blackwing,Vision - Heat,FALSE
Blackwulf,Vision - Heat,FALSE
Blade,Vision - Heat,FALSE
Bling!,Vision - Heat,FALSE
Blink,Vision - Heat,FALSE
Blizzard,Vision - Heat,FALSE
Blizzard II,Vision - Heat,FALSE
Blob,Vision - Heat,FALSE
Bloodaxe,Vision - Heat,FALSE
Bloodhawk,Vision - Heat,FALSE
Bloodwraith,Vision - Heat,FALSE
Blue Beetle,Vision - Heat,FALSE
Blue Beetle II,Vision - Heat,FALSE
Blue Beetle III,Vision - Heat,FALSE
Blue Streak,Vision - Heat,FALSE
Boba Fett,Vision - Heat,FALSE
Bomb Queen,Vision - Heat,FALSE
Boom-Boom,Vision - Heat,FALSE
Booster Gold,Vision - Heat,FALSE
Box IV,Vision - Heat,FALSE
Bradley,Vision - Heat,FALSE
Brainiac,Vision - Heat,FALSE
Brainiac 5,Vision - Heat,FALSE
Brother Voodoo,Vision - Heat,FALSE
Brundlefly,Vision - Heat,FALSE
Buffy,Vision - Heat,FALSE
Bullseye,Vision - Heat,FALSE
Bumblebee,Vision - Heat,FALSE
Bumbleboy,Vision - Heat,FALSE
Bushido,Vision - Heat,FALSE
Cable,Vision - Heat,FALSE
Callisto,Vision - Heat,FALSE
Cameron Hicks,Vision - Heat,FALSE
Cannonball,Vision - Heat,FALSE
Captain America,Vision - Heat,FALSE
Captain Atom,Vision - Heat,FALSE
Captain Britain,Vision - Heat,FALSE
Captain Cold,Vision - Heat,FALSE
Captain Epic,Vision - Heat,FALSE
Captain Hindsight,Vision - Heat,FALSE
Captain Marvel,Vision - Heat,FALSE
Captain Marvel II,Vision - Heat,FALSE
Captain Midnight,Vision - Heat,FALSE
Captain Planet,Vision - Heat,FALSE
Captain Universe,Vision - Heat,FALSE
Carnage,Vision - Heat,FALSE
Cat,Vision - Heat,FALSE
Catwoman,Vision - Heat,FALSE
Century,Vision - Heat,FALSE
Cerebra,Vision - Heat,FALSE
Chamber,Vision - Heat,FALSE
Chameleon,Vision - Heat,FALSE
Changeling,Vision - Heat,FALSE
Cheetah,Vision - Heat,FALSE
Cheetah II,Vision - Heat,FALSE
Cheetah III,Vision - Heat,FALSE
Chromos,Vision - Heat,TRUE
Chuck Norris,Vision - Heat,FALSE
Citizen Steel,Vision - Heat,FALSE
Claire Bennet,Vision - Heat,FALSE
Clayface,Vision - Heat,FALSE
Cloak,Vision - Heat,FALSE
Cogliostro,Vision - Heat,FALSE
Colossus,Vision - Heat,FALSE
Concrete,Vision - Heat,FALSE
